"","site","transect","observer","common.name","species","size_class","year","Count","area","zone","vis_m","taxa"
"270","Cape Johnson",2,"JS","Striped seaperch","EMLA",NA,2015,0,NA,"5",3,"EMBI"
"271","Cape Johnson",2,"JS","Tubesnout","AUFL",NA,2015,0,NA,"5",3,"AUFL"
"272","Cape Johnson",2,"JS","YOY rockfish (black dorsal spots)","RYOY","small",2015,0,NA,"5",3,"RYOY"
"273","Cape Johnson",2,"JS","bait-sardines-anchovy","BAITBALL",NA,2015,0,NA,"5",3,"BAIT"
"274","Cape Johnson",2,"JS","blue rockfish","SEMY","large",2015,0,NA,"5",3,"SEMY"
"275","Cape Johnson",2,"JS","blue rockfish","SEMY","small",2015,0,NA,"5",3,"SEMYyoy"
"276","Cape Johnson",2,"JS","c-o sole","PLCO",NA,2015,0,NA,"5",3,"PLEU"
"277","Cape Johnson",2,"JS","canary rockfish","SEPI","large",2015,0,NA,"5",3,"SEPI"
"278","Cape Johnson",2,"JS","canary rockfish","SEPI","small",2015,0,NA,"5",3,"SEPIyoy"
"279","Cape Johnson",2,"JS","china rockfish","SENE","large",2015,0,NA,"5",3,"SENE"
"280","Cape Johnson",2,"JS","china rockfish","SENE","small",2015,0,NA,"5",3,"SENEyoy"
"281","Cape Johnson",2,"JS","copper rockfish","SECA","small",2015,0,NA,"5",3,"SECAyoy"
"282","Cape Johnson",2,"JS","greenlings","HEXA",NA,2015,0,NA,"5",3,"HEXA"
"283","Cape Johnson",2,"JS","gunnels","PHOL",NA,2015,0,NA,"5",3,"PHOL"
"284","Cape Johnson",2,"JS","herring","CLUP",NA,2015,0,NA,"5",3,"BAIT"
"285","Cape Johnson",2,"JS","kelp clingfish","RIMU",NA,2015,0,NA,"5",3,"RIMU"
"286","Cape Johnson",2,"JS","kelp surfperch","BRFR",NA,2015,0,NA,"5",3,"EMBI"
"287","Cape Johnson",2,"JS","longfin sculpin","JOZO",NA,2015,0,NA,"5",3,"COTT"
"288","Cape Johnson",2,"JS","manacled sculpin","SYGI",NA,2015,0,NA,"5",3,"COTT"
"289","Cape Johnson",2,"JS","mosshead warbonnet","CHNU",NA,2015,0,NA,"5",3,"CHNU"
"290","Cape Johnson",2,"JS","no_transect_no_data","NO_DATA",NA,2015,0,NA,"5",3,"NO_DATA"
"291","Cape Johnson",2,"JS","pile perch","RHVA",NA,2015,0,NA,"5",3,"EMBI"
"292","Cape Johnson",2,"JS","quillback rockfish","SEMA","small",2015,0,NA,"5",3,"SEMAyoy"
"293","Cape Johnson",2,"JS","rockfish","SEBSPP","large",2015,0,NA,"5",3,"SEBSPP"
"294","Cape Johnson",2,"JS","rockfish","SEBSPP","small",2015,0,NA,"5",3,"SEBSPPyoy"
"295","Cape Johnson",2,"JS","sanddabs","CITH",NA,2015,0,NA,"5",3,"CITH"
"296","Cape Johnson",2,"JS","scalyhead sculpin","ARHA",NA,2015,0,NA,"5",3,"COTT"
"297","Cape Johnson",2,"JS","sculpin","COTT",NA,2015,0,NA,"5",3,"COTT"
"298","Cape Johnson",2,"JS","surfperch","EMBI",NA,2015,0,NA,"5",3,"EMBI"
"299","Cape Johnson",2,"JS","unidentified fish","UNID",NA,2015,0,NA,"5",3,"UNID"
"300","Cape Johnson",2,"JS","whitespotted greenling","HEST",NA,2015,0,NA,"5",3,"HEXA"
"301","Cape Johnson",2,"JS","yellowtail rockfish","SEFL","large",2015,0,NA,"5",3,"SEFL"
"302","Cape Johnson",2,"NT","Black rockfish","SEME","large",2015,0,NA,"5",3,"SEME"
"303","Cape Johnson",2,"NT","Blackeye goby","RHNI",NA,2015,0,NA,"5",3,"GOBI"
"304","Cape Johnson",2,"NT","Buffalo sculpin","ENBI",NA,2015,0,NA,"5",3,"COTT"
"305","Cape Johnson",2,"NT","Cabezon","SCMA",NA,2015,0,NA,"5",3,"SCMA"
"306","Cape Johnson",2,"NT","Copper rockfish","SECA","large",2015,0,NA,"5",3,"SECA"
"307","Cape Johnson",2,"NT","Kelp greenling","HEDE",NA,2015,0,NA,"5",3,"HEXA"
"308","Cape Johnson",2,"NT","Lingcod","OPEL",NA,2015,0,NA,"5",3,"OPEL"
"309","Cape Johnson",2,"NT","Painted greenling","OXPI",NA,2015,0,NA,"5",3,"HEXA"
"310","Cape Johnson",2,"NT","Quillback rockfish","SEMA","large",2015,0,NA,"5",3,"SEMA"
"311","Cape Johnson",2,"NT","Red Irish Lord","HEHE",NA,2015,0,NA,"5",3,"HEXA"
"312","Cape Johnson",2,"NT","Rock greenling","HELA",NA,2015,0,NA,"5",3,"HEXA"
"313","Cape Johnson",2,"NT","Striped seaperch","EMLA",NA,2015,0,NA,"5",3,"EMBI"
"314","Cape Johnson",2,"NT","Tubesnout","AUFL",NA,2015,0,NA,"5",3,"AUFL"
"315","Cape Johnson",2,"NT","YOY rockfish (black dorsal spots)","RYOY","small",2015,0,NA,"5",3,"RYOY"
"316","Cape Johnson",2,"NT","bait-sardines-anchovy","BAITBALL",NA,2015,0,NA,"5",3,"BAIT"
"317","Cape Johnson",2,"NT","blue rockfish","SEMY","large",2015,0,NA,"5",3,"SEMY"
"318","Cape Johnson",2,"NT","blue rockfish","SEMY","small",2015,0,NA,"5",3,"SEMYyoy"
"319","Cape Johnson",2,"NT","c-o sole","PLCO",NA,2015,0,NA,"5",3,"PLEU"
"320","Cape Johnson",2,"NT","canary rockfish","SEPI","large",2015,0,NA,"5",3,"SEPI"
"321","Cape Johnson",2,"NT","canary rockfish","SEPI","small",2015,0,NA,"5",3,"SEPIyoy"
"322","Cape Johnson",2,"NT","china rockfish","SENE","large",2015,0,NA,"5",3,"SENE"
"323","Cape Johnson",2,"NT","china rockfish","SENE","small",2015,0,NA,"5",3,"SENEyoy"
"324","Cape Johnson",2,"NT","copper rockfish","SECA","small",2015,0,NA,"5",3,"SECAyoy"
"325","Cape Johnson",2,"NT","greenlings","HEXA",NA,2015,0,NA,"5",3,"HEXA"
"326","Cape Johnson",2,"NT","gunnels","PHOL",NA,2015,0,NA,"5",3,"PHOL"
"327","Cape Johnson",2,"NT","herring","CLUP",NA,2015,0,NA,"5",3,"BAIT"
"328","Cape Johnson",2,"NT","kelp clingfish","RIMU",NA,2015,0,NA,"5",3,"RIMU"
"329","Cape Johnson",2,"NT","kelp surfperch","BRFR",NA,2015,0,NA,"5",3,"EMBI"
"330","Cape Johnson",2,"NT","longfin sculpin","JOZO",NA,2015,0,NA,"5",3,"COTT"
"331","Cape Johnson",2,"NT","manacled sculpin","SYGI",NA,2015,0,NA,"5",3,"COTT"
"332","Cape Johnson",2,"NT","mosshead warbonnet","CHNU",NA,2015,0,NA,"5",3,"CHNU"
"333","Cape Johnson",2,"NT","no_transect_no_data","NO_DATA",NA,2015,0,NA,"5",3,"NO_DATA"
"334","Cape Johnson",2,"NT","pile perch","RHVA",NA,2015,0,NA,"5",3,"EMBI"
"335","Cape Johnson",2,"NT","quillback rockfish","SEMA","small",2015,0,NA,"5",3,"SEMAyoy"
"336","Cape Johnson",2,"NT","rockfish","SEBSPP","large",2015,0,NA,"5",3,"SEBSPP"
"337","Cape Johnson",2,"NT","rockfish","SEBSPP","small",2015,0,NA,"5",3,"SEBSPPyoy"
"338","Cape Johnson",2,"NT","sanddabs","CITH",NA,2015,0,NA,"5",3,"CITH"
"339","Cape Johnson",2,"NT","scalyhead sculpin","ARHA",NA,2015,0,NA,"5",3,"COTT"
"340","Cape Johnson",2,"NT","sculpin","COTT",NA,2015,0,NA,"5",3,"COTT"
"341","Cape Johnson",2,"NT","surfperch","EMBI",NA,2015,0,NA,"5",3,"EMBI"
"342","Cape Johnson",2,"NT","unidentified fish","UNID",NA,2015,0,NA,"5",3,"UNID"
"343","Cape Johnson",2,"NT","whitespotted greenling","HEST",NA,2015,0,NA,"5",3,"HEXA"
"344","Cape Johnson",2,"NT","yellowtail rockfish","SEFL","large",2015,0,NA,"5",3,"SEFL"
"345","Neah Bay",1,"GW","Black rockfish","SEME","large",2015,7,NA,"5",3,"SEME"
"346","Neah Bay",1,"GW","Blackeye goby","RHNI",NA,2015,0,NA,"5",3,"GOBI"
"347","Neah Bay",1,"GW","Buffalo sculpin","ENBI",NA,2015,0,NA,"5",3,"COTT"
"348","Neah Bay",1,"GW","Cabezon","SCMA",NA,2015,0,NA,"5",3,"SCMA"
"349","Neah Bay",1,"GW","Copper rockfish","SECA","large",2015,0,NA,"5",3,"SECA"
"350","Neah Bay",1,"GW","Kelp greenling","HEDE",NA,2015,2,NA,"5",3,"HEXA"
"351","Neah Bay",1,"GW","Lingcod","OPEL",NA,2015,0,NA,"5",3,"OPEL"
"352","Neah Bay",1,"GW","Painted greenling","OXPI",NA,2015,0,NA,"5",3,"HEXA"
"353","Neah Bay",1,"GW","Quillback rockfish","SEMA","large",2015,0,NA,"5",3,"SEMA"
"354","Neah Bay",1,"GW","Red Irish Lord","HEHE",NA,2015,0,NA,"5",3,"HEXA"
"355","Neah Bay",1,"GW","Rock greenling","HELA",NA,2015,0,NA,"5",3,"HEXA"
"356","Neah Bay",1,"GW","Striped seaperch","EMLA",NA,2015,2,NA,"5",3,"EMBI"
"357","Neah Bay",1,"GW","Tubesnout","AUFL",NA,2015,25,NA,"5",3,"AUFL"
"358","Neah Bay",1,"GW","YOY rockfish (black dorsal spots)","RYOY","small",2015,0,NA,"5",3,"RYOY"
"359","Neah Bay",1,"GW","bait-sardines-anchovy","BAITBALL",NA,2015,0,NA,"5",3,"BAIT"
"360","Neah Bay",1,"GW","blue rockfish","SEMY","large",2015,0,NA,"5",3,"SEMY"
"361","Neah Bay",1,"GW","blue rockfish","SEMY","small",2015,0,NA,"5",3,"SEMYyoy"
"362","Neah Bay",1,"GW","c-o sole","PLCO",NA,2015,0,NA,"5",3,"PLEU"
"363","Neah Bay",1,"GW","canary rockfish","SEPI","large",2015,0,NA,"5",3,"SEPI"
"364","Neah Bay",1,"GW","canary rockfish","SEPI","small",2015,0,NA,"5",3,"SEPIyoy"
"365","Neah Bay",1,"GW","china rockfish","SENE","large",2015,0,NA,"5",3,"SENE"
"366","Neah Bay",1,"GW","china rockfish","SENE","small",2015,0,NA,"5",3,"SENEyoy"
"367","Neah Bay",1,"GW","copper rockfish","SECA","small",2015,0,NA,"5",3,"SECAyoy"
"368","Neah Bay",1,"GW","greenlings","HEXA",NA,2015,0,NA,"5",3,"HEXA"
"369","Neah Bay",1,"GW","gunnels","PHOL",NA,2015,0,NA,"5",3,"PHOL"
"370","Neah Bay",1,"GW","herring","CLUP",NA,2015,0,NA,"5",3,"BAIT"
"371","Neah Bay",1,"GW","kelp clingfish","RIMU",NA,2015,0,NA,"5",3,"RIMU"
"372","Neah Bay",1,"GW","kelp surfperch","BRFR",NA,2015,0,NA,"5",3,"EMBI"
"373","Neah Bay",1,"GW","longfin sculpin","JOZO",NA,2015,0,NA,"5",3,"COTT"
"374","Neah Bay",1,"GW","manacled sculpin","SYGI",NA,2015,0,NA,"5",3,"COTT"
"375","Neah Bay",1,"GW","mosshead warbonnet","CHNU",NA,2015,0,NA,"5",3,"CHNU"
"376","Neah Bay",1,"GW","no_transect_no_data","NO_DATA",NA,2015,0,NA,"5",3,"NO_DATA"
"377","Neah Bay",1,"GW","pile perch","RHVA",NA,2015,0,NA,"5",3,"EMBI"
"378","Neah Bay",1,"GW","quillback rockfish","SEMA","small",2015,0,NA,"5",3,"SEMAyoy"
"379","Neah Bay",1,"GW","rockfish","SEBSPP","large",2015,0,NA,"5",3,"SEBSPP"
"380","Neah Bay",1,"GW","rockfish","SEBSPP","small",2015,0,NA,"5",3,"SEBSPPyoy"
"381","Neah Bay",1,"GW","sanddabs","CITH",NA,2015,0,NA,"5",3,"CITH"
"382","Neah Bay",1,"GW","scalyhead sculpin","ARHA",NA,2015,0,NA,"5",3,"COTT"
"383","Neah Bay",1,"GW","sculpin","COTT",NA,2015,0,NA,"5",3,"COTT"
"384","Neah Bay",1,"GW","surfperch","EMBI",NA,2015,0,NA,"5",3,"EMBI"
"385","Neah Bay",1,"GW","unidentified fish","UNID",NA,2015,0,NA,"5",3,"UNID"
"386","Neah Bay",1,"GW","whitespotted greenling","HEST",NA,2015,0,NA,"5",3,"HEXA"
"387","Neah Bay",1,"GW","yellowtail rockfish","SEFL","large",2015,0,NA,"5",3,"SEFL"
"388","Neah Bay",1,"KA","Black rockfish","SEME","large",2015,0,NA,"5",3,"SEME"
"389","Neah Bay",1,"KA","Blackeye goby","RHNI",NA,2015,2,NA,"5",3,"GOBI"
"390","Neah Bay",1,"KA","Buffalo sculpin","ENBI",NA,2015,0,NA,"5",3,"COTT"
"391","Neah Bay",1,"KA","Cabezon","SCMA",NA,2015,0,NA,"5",3,"SCMA"
"392","Neah Bay",1,"KA","Copper rockfish","SECA","large",2015,0,NA,"5",3,"SECA"
"393","Neah Bay",1,"KA","Kelp greenling","HEDE",NA,2015,2,NA,"5",3,"HEXA"
"394","Neah Bay",1,"KA","Lingcod","OPEL",NA,2015,0,NA,"5",3,"OPEL"
"395","Neah Bay",1,"KA","Painted greenling","OXPI",NA,2015,1,NA,"5",3,"HEXA"
"396","Neah Bay",1,"KA","Quillback rockfish","SEMA","large",2015,13,NA,"5",3,"SEMA"
"397","Neah Bay",1,"KA","Red Irish Lord","HEHE",NA,2015,0,NA,"5",3,"HEXA"
"398","Neah Bay",1,"KA","Rock greenling","HELA",NA,2015,0,NA,"5",3,"HEXA"
"399","Neah Bay",1,"KA","Striped seaperch","EMLA",NA,2015,0,NA,"5",3,"EMBI"
"400","Neah Bay",1,"KA","Tubesnout","AUFL",NA,2015,1,NA,"5",3,"AUFL"
"401","Neah Bay",1,"KA","YOY rockfish (black dorsal spots)","RYOY","small",2015,0,NA,"5",3,"RYOY"
"402","Neah Bay",1,"KA","bait-sardines-anchovy","BAITBALL",NA,2015,0,NA,"5",3,"BAIT"
"403","Neah Bay",1,"KA","blue rockfish","SEMY","large",2015,0,NA,"5",3,"SEMY"
"404","Neah Bay",1,"KA","blue rockfish","SEMY","small",2015,0,NA,"5",3,"SEMYyoy"
"405","Neah Bay",1,"KA","c-o sole","PLCO",NA,2015,0,NA,"5",3,"PLEU"
"406","Neah Bay",1,"KA","canary rockfish","SEPI","large",2015,0,NA,"5",3,"SEPI"
"407","Neah Bay",1,"KA","canary rockfish","SEPI","small",2015,0,NA,"5",3,"SEPIyoy"
"408","Neah Bay",1,"KA","china rockfish","SENE","large",2015,0,NA,"5",3,"SENE"
"409","Neah Bay",1,"KA","china rockfish","SENE","small",2015,0,NA,"5",3,"SENEyoy"
"410","Neah Bay",1,"KA","copper rockfish","SECA","small",2015,0,NA,"5",3,"SECAyoy"
"411","Neah Bay",1,"KA","greenlings","HEXA",NA,2015,0,NA,"5",3,"HEXA"
"412","Neah Bay",1,"KA","gunnels","PHOL",NA,2015,0,NA,"5",3,"PHOL"
"413","Neah Bay",1,"KA","herring","CLUP",NA,2015,0,NA,"5",3,"BAIT"
"414","Neah Bay",1,"KA","kelp clingfish","RIMU",NA,2015,0,NA,"5",3,"RIMU"
"415","Neah Bay",1,"KA","kelp surfperch","BRFR",NA,2015,0,NA,"5",3,"EMBI"
"416","Neah Bay",1,"KA","longfin sculpin","JOZO",NA,2015,0,NA,"5",3,"COTT"
"417","Neah Bay",1,"KA","manacled sculpin","SYGI",NA,2015,0,NA,"5",3,"COTT"
"418","Neah Bay",1,"KA","mosshead warbonnet","CHNU",NA,2015,0,NA,"5",3,"CHNU"
"419","Neah Bay",1,"KA","no_transect_no_data","NO_DATA",NA,2015,0,NA,"5",3,"NO_DATA"
"420","Neah Bay",1,"KA","pile perch","RHVA",NA,2015,0,NA,"5",3,"EMBI"
"421","Neah Bay",1,"KA","quillback rockfish","SEMA","small",2015,0,NA,"5",3,"SEMAyoy"
"422","Neah Bay",1,"KA","rockfish","SEBSPP","large",2015,0,NA,"5",3,"SEBSPP"
"423","Neah Bay",1,"KA","rockfish","SEBSPP","small",2015,0,NA,"5",3,"SEBSPPyoy"
"424","Neah Bay",1,"KA","sanddabs","CITH",NA,2015,0,NA,"5",3,"CITH"
"425","Neah Bay",1,"KA","scalyhead sculpin","ARHA",NA,2015,0,NA,"5",3,"COTT"
"426","Neah Bay",1,"KA","sculpin","COTT",NA,2015,0,NA,"5",3,"COTT"
"427","Neah Bay",1,"KA","surfperch","EMBI",NA,2015,0,NA,"5",3,"EMBI"
"428","Neah Bay",1,"KA","unidentified fish","UNID",NA,2015,0,NA,"5",3,"UNID"
"429","Neah Bay",1,"KA","whitespotted greenling","HEST",NA,2015,0,NA,"5",3,"HEXA"
"430","Neah Bay",1,"KA","yellowtail rockfish","SEFL","large",2015,0,NA,"5",3,"SEFL"
"431","Neah Bay",2,"GW","Black rockfish","SEME","large",2015,0,NA,"5",3,"SEME"
"432","Neah Bay",2,"GW","Blackeye goby","RHNI",NA,2015,0,NA,"5",3,"GOBI"
"433","Neah Bay",2,"GW","Buffalo sculpin","ENBI",NA,2015,0,NA,"5",3,"COTT"
"434","Neah Bay",2,"GW","Cabezon","SCMA",NA,2015,0,NA,"5",3,"SCMA"
"435","Neah Bay",2,"GW","Copper rockfish","SECA","large",2015,0,NA,"5",3,"SECA"
"436","Neah Bay",2,"GW","Kelp greenling","HEDE",NA,2015,1,NA,"5",3,"HEXA"
"437","Neah Bay",2,"GW","Lingcod","OPEL",NA,2015,0,NA,"5",3,"OPEL"
"438","Neah Bay",2,"GW","Painted greenling","OXPI",NA,2015,0,NA,"5",3,"HEXA"
"439","Neah Bay",2,"GW","Quillback rockfish","SEMA","large",2015,0,NA,"5",3,"SEMA"
"440","Neah Bay",2,"GW","Red Irish Lord","HEHE",NA,2015,0,NA,"5",3,"HEXA"
"441","Neah Bay",2,"GW","Rock greenling","HELA",NA,2015,0,NA,"5",3,"HEXA"
"442","Neah Bay",2,"GW","Striped seaperch","EMLA",NA,2015,0,NA,"5",3,"EMBI"
"443","Neah Bay",2,"GW","Tubesnout","AUFL",NA,2015,0,NA,"5",3,"AUFL"
"444","Neah Bay",2,"GW","YOY rockfish (black dorsal spots)","RYOY","small",2015,0,NA,"5",3,"RYOY"
"445","Neah Bay",2,"GW","bait-sardines-anchovy","BAITBALL",NA,2015,0,NA,"5",3,"BAIT"
"446","Neah Bay",2,"GW","blue rockfish","SEMY","large",2015,0,NA,"5",3,"SEMY"
"447","Neah Bay",2,"GW","blue rockfish","SEMY","small",2015,0,NA,"5",3,"SEMYyoy"
"448","Neah Bay",2,"GW","c-o sole","PLCO",NA,2015,0,NA,"5",3,"PLEU"
"449","Neah Bay",2,"GW","canary rockfish","SEPI","large",2015,0,NA,"5",3,"SEPI"
"450","Neah Bay",2,"GW","canary rockfish","SEPI","small",2015,0,NA,"5",3,"SEPIyoy"
"451","Neah Bay",2,"GW","china rockfish","SENE","large",2015,0,NA,"5",3,"SENE"
"452","Neah Bay",2,"GW","china rockfish","SENE","small",2015,0,NA,"5",3,"SENEyoy"
"453","Neah Bay",2,"GW","copper rockfish","SECA","small",2015,0,NA,"5",3,"SECAyoy"
"454","Neah Bay",2,"GW","greenlings","HEXA",NA,2015,0,NA,"5",3,"HEXA"
"455","Neah Bay",2,"GW","gunnels","PHOL",NA,2015,0,NA,"5",3,"PHOL"
"456","Neah Bay",2,"GW","herring","CLUP",NA,2015,0,NA,"5",3,"BAIT"
"457","Neah Bay",2,"GW","kelp clingfish","RIMU",NA,2015,0,NA,"5",3,"RIMU"
"458","Neah Bay",2,"GW","kelp surfperch","BRFR",NA,2015,0,NA,"5",3,"EMBI"
"459","Neah Bay",2,"GW","longfin sculpin","JOZO",NA,2015,0,NA,"5",3,"COTT"
"460","Neah Bay",2,"GW","manacled sculpin","SYGI",NA,2015,0,NA,"5",3,"COTT"
"461","Neah Bay",2,"GW","mosshead warbonnet","CHNU",NA,2015,0,NA,"5",3,"CHNU"
"462","Neah Bay",2,"GW","no_transect_no_data","NO_DATA",NA,2015,0,NA,"5",3,"NO_DATA"
"463","Neah Bay",2,"GW","pile perch","RHVA",NA,2015,0,NA,"5",3,"EMBI"
"464","Neah Bay",2,"GW","quillback rockfish","SEMA","small",2015,0,NA,"5",3,"SEMAyoy"
"465","Neah Bay",2,"GW","rockfish","SEBSPP","large",2015,0,NA,"5",3,"SEBSPP"
"466","Neah Bay",2,"GW","rockfish","SEBSPP","small",2015,0,NA,"5",3,"SEBSPPyoy"
"467","Neah Bay",2,"GW","sanddabs","CITH",NA,2015,0,NA,"5",3,"CITH"
"468","Neah Bay",2,"GW","scalyhead sculpin","ARHA",NA,2015,0,NA,"5",3,"COTT"
"469","Neah Bay",2,"GW","sculpin","COTT",NA,2015,0,NA,"5",3,"COTT"
"470","Neah Bay",2,"GW","surfperch","EMBI",NA,2015,0,NA,"5",3,"EMBI"
"471","Neah Bay",2,"GW","unidentified fish","UNID",NA,2015,0,NA,"5",3,"UNID"
"472","Neah Bay",2,"GW","whitespotted greenling","HEST",NA,2015,0,NA,"5",3,"HEXA"
"473","Neah Bay",2,"GW","yellowtail rockfish","SEFL","large",2015,0,NA,"5",3,"SEFL"
"474","Neah Bay",2,"KA","Black rockfish","SEME","large",2015,0,NA,"5",3,"SEME"
"475","Neah Bay",2,"KA","Blackeye goby","RHNI",NA,2015,1,NA,"5",3,"GOBI"
"476","Neah Bay",2,"KA","Buffalo sculpin","ENBI",NA,2015,0,NA,"5",3,"COTT"
"477","Neah Bay",2,"KA","Cabezon","SCMA",NA,2015,0,NA,"5",3,"SCMA"
"478","Neah Bay",2,"KA","Copper rockfish","SECA","large",2015,1,NA,"5",3,"SECA"
"479","Neah Bay",2,"KA","Kelp greenling","HEDE",NA,2015,0,NA,"5",3,"HEXA"
"480","Neah Bay",2,"KA","Lingcod","OPEL",NA,2015,1,NA,"5",3,"OPEL"
"481","Neah Bay",2,"KA","Painted greenling","OXPI",NA,2015,0,NA,"5",3,"HEXA"
"482","Neah Bay",2,"KA","Quillback rockfish","SEMA","large",2015,4,NA,"5",3,"SEMA"
"483","Neah Bay",2,"KA","Red Irish Lord","HEHE",NA,2015,0,NA,"5",3,"HEXA"
"484","Neah Bay",2,"KA","Rock greenling","HELA",NA,2015,0,NA,"5",3,"HEXA"
"485","Neah Bay",2,"KA","Striped seaperch","EMLA",NA,2015,5,NA,"5",3,"EMBI"
"486","Neah Bay",2,"KA","Tubesnout","AUFL",NA,2015,0,NA,"5",3,"AUFL"
"487","Neah Bay",2,"KA","YOY rockfish (black dorsal spots)","RYOY","small",2015,0,NA,"5",3,"RYOY"
"488","Neah Bay",2,"KA","bait-sardines-anchovy","BAITBALL",NA,2015,0,NA,"5",3,"BAIT"
"489","Neah Bay",2,"KA","blue rockfish","SEMY","large",2015,0,NA,"5",3,"SEMY"
"490","Neah Bay",2,"KA","blue rockfish","SEMY","small",2015,0,NA,"5",3,"SEMYyoy"
"491","Neah Bay",2,"KA","c-o sole","PLCO",NA,2015,0,NA,"5",3,"PLEU"
"492","Neah Bay",2,"KA","canary rockfish","SEPI","large",2015,0,NA,"5",3,"SEPI"
"493","Neah Bay",2,"KA","canary rockfish","SEPI","small",2015,0,NA,"5",3,"SEPIyoy"
"494","Neah Bay",2,"KA","china rockfish","SENE","large",2015,0,NA,"5",3,"SENE"
"495","Neah Bay",2,"KA","china rockfish","SENE","small",2015,0,NA,"5",3,"SENEyoy"
"496","Neah Bay",2,"KA","copper rockfish","SECA","small",2015,0,NA,"5",3,"SECAyoy"
"497","Neah Bay",2,"KA","greenlings","HEXA",NA,2015,0,NA,"5",3,"HEXA"
"498","Neah Bay",2,"KA","gunnels","PHOL",NA,2015,0,NA,"5",3,"PHOL"
"499","Neah Bay",2,"KA","herring","CLUP",NA,2015,0,NA,"5",3,"BAIT"
"500","Neah Bay",2,"KA","kelp clingfish","RIMU",NA,2015,0,NA,"5",3,"RIMU"
"501","Neah Bay",2,"KA","kelp surfperch","BRFR",NA,2015,0,NA,"5",3,"EMBI"
"502","Neah Bay",2,"KA","longfin sculpin","JOZO",NA,2015,0,NA,"5",3,"COTT"
"503","Neah Bay",2,"KA","manacled sculpin","SYGI",NA,2015,0,NA,"5",3,"COTT"
"504","Neah Bay",2,"KA","mosshead warbonnet","CHNU",NA,2015,0,NA,"5",3,"CHNU"
"505","Neah Bay",2,"KA","no_transect_no_data","NO_DATA",NA,2015,0,NA,"5",3,"NO_DATA"
"506","Neah Bay",2,"KA","pile perch","RHVA",NA,2015,0,NA,"5",3,"EMBI"
"507","Neah Bay",2,"KA","quillback rockfish","SEMA","small",2015,0,NA,"5",3,"SEMAyoy"
"508","Neah Bay",2,"KA","rockfish","SEBSPP","large",2015,0,NA,"5",3,"SEBSPP"
"509","Neah Bay",2,"KA","rockfish","SEBSPP","small",2015,0,NA,"5",3,"SEBSPPyoy"
"510","Neah Bay",2,"KA","sanddabs","CITH",NA,2015,0,NA,"5",3,"CITH"
"511","Neah Bay",2,"KA","scalyhead sculpin","ARHA",NA,2015,0,NA,"5",3,"COTT"
"512","Neah Bay",2,"KA","sculpin","COTT",NA,2015,0,NA,"5",3,"COTT"
"513","Neah Bay",2,"KA","surfperch","EMBI",NA,2015,0,NA,"5",3,"EMBI"
"514","Neah Bay",2,"KA","unidentified fish","UNID",NA,2015,0,NA,"5",3,"UNID"
"515","Neah Bay",2,"KA","whitespotted greenling","HEST",NA,2015,0,NA,"5",3,"HEXA"
"516","Neah Bay",2,"KA","yellowtail rockfish","SEFL","large",2015,0,NA,"5",3,"SEFL"
"517","Tatoosh Island",1,"KA","Black rockfish","SEME","large",2015,1,NA,"5",3,"SEME"
"518","Tatoosh Island",1,"KA","Blackeye goby","RHNI",NA,2015,0,NA,"5",3,"GOBI"
"519","Tatoosh Island",1,"KA","Buffalo sculpin","ENBI",NA,2015,0,NA,"5",3,"COTT"
"520","Tatoosh Island",1,"KA","Cabezon","SCMA",NA,2015,0,NA,"5",3,"SCMA"
"521","Tatoosh Island",1,"KA","Copper rockfish","SECA","large",2015,0,NA,"5",3,"SECA"
"522","Tatoosh Island",1,"KA","Kelp greenling","HEDE",NA,2015,1,NA,"5",3,"HEXA"
"523","Tatoosh Island",1,"KA","Lingcod","OPEL",NA,2015,0,NA,"5",3,"OPEL"
"524","Tatoosh Island",1,"KA","Painted greenling","OXPI",NA,2015,0,NA,"5",3,"HEXA"
"525","Tatoosh Island",1,"KA","Quillback rockfish","SEMA","large",2015,0,NA,"5",3,"SEMA"
"526","Tatoosh Island",1,"KA","Red Irish Lord","HEHE",NA,2015,0,NA,"5",3,"HEXA"
"527","Tatoosh Island",1,"KA","Rock greenling","HELA",NA,2015,0,NA,"5",3,"HEXA"
"528","Tatoosh Island",1,"KA","Striped seaperch","EMLA",NA,2015,0,NA,"5",3,"EMBI"
"529","Tatoosh Island",1,"KA","Tubesnout","AUFL",NA,2015,0,NA,"5",3,"AUFL"
"530","Tatoosh Island",1,"KA","YOY rockfish (black dorsal spots)","RYOY","small",2015,0,NA,"5",3,"RYOY"
"531","Tatoosh Island",1,"KA","bait-sardines-anchovy","BAITBALL",NA,2015,0,NA,"5",3,"BAIT"
"532","Tatoosh Island",1,"KA","blue rockfish","SEMY","large",2015,0,NA,"5",3,"SEMY"
"533","Tatoosh Island",1,"KA","blue rockfish","SEMY","small",2015,0,NA,"5",3,"SEMYyoy"
"534","Tatoosh Island",1,"KA","c-o sole","PLCO",NA,2015,0,NA,"5",3,"PLEU"
"535","Tatoosh Island",1,"KA","canary rockfish","SEPI","large",2015,0,NA,"5",3,"SEPI"
"536","Tatoosh Island",1,"KA","canary rockfish","SEPI","small",2015,0,NA,"5",3,"SEPIyoy"
"537","Tatoosh Island",1,"KA","china rockfish","SENE","large",2015,0,NA,"5",3,"SENE"
"538","Tatoosh Island",1,"KA","china rockfish","SENE","small",2015,0,NA,"5",3,"SENEyoy"
