"YEAR","SITE","SIDE","ZONE","TRANSECT","CATEGORY","CLASSCODE","count","transect_id"
2016,"Destruction Island","1",10,3,"RELIEF","1m-2m",2,"2016_Destruction Island_1_10_3"
2016,"Destruction Island","1",10,3,"RELIEF",">2m",8,"2016_Destruction Island_1_10_3"
2016,"Destruction Island","1",10,3,"SUBSTRATE","BEDRK",30,"2016_Destruction Island_1_10_3"
2016,"Destruction Island","2",5,1,"COVER","BARNAC",7,"2016_Destruction Island_2_5_1"
2016,"Destruction Island","2",5,1,"COVER","BARROC",6,"2016_Destruction Island_2_5_1"
2016,"Destruction Island","2",5,1,"COVER","BRANCH",11,"2016_Destruction Island_2_5_1"
2016,"Destruction Island","2",5,1,"COVER","BROWNUN",5,"2016_Destruction Island_2_5_1"
2016,"Destruction Island","2",5,1,"COVER","NEREO_HF",9,"2016_Destruction Island_2_5_1"
2016,"Destruction Island","2",5,1,"COVER","PTERO",1,"2016_Destruction Island_2_5_1"
2016,"Destruction Island","2",5,1,"COVER","SPONGE",1,"2016_Destruction Island_2_5_1"
2016,"Destruction Island","2",5,1,"RELIEF",">2m",40,"2016_Destruction Island_2_5_1"
2016,"Destruction Island","2",5,1,"SUBSTRATE","BEDRK",40,"2016_Destruction Island_2_5_1"
2016,"Destruction Island","2",5,2,"COVER","BRANCH",10,"2016_Destruction Island_2_5_2"
2016,"Destruction Island","2",5,2,"COVER","BROWNUN",1,"2016_Destruction Island_2_5_2"
2016,"Destruction Island","2",5,2,"COVER","LEAFYRED",3,"2016_Destruction Island_2_5_2"
2016,"Destruction Island","2",5,2,"COVER","PHYSPP",15,"2016_Destruction Island_2_5_2"
2016,"Destruction Island","2",5,2,"COVER","PTERO",1,"2016_Destruction Island_2_5_2"
2016,"Destruction Island","2",5,2,"RELIEF","0-10cm",14,"2016_Destruction Island_2_5_2"
2016,"Destruction Island","2",5,2,"RELIEF","10cm-1m",1,"2016_Destruction Island_2_5_2"
2016,"Destruction Island","2",5,2,"RELIEF","1m-2m",3,"2016_Destruction Island_2_5_2"
2016,"Destruction Island","2",5,2,"RELIEF",">2m",12,"2016_Destruction Island_2_5_2"
2016,"Destruction Island","2",5,2,"SUBSTRATE","BEDRK",30,"2016_Destruction Island_2_5_2"
2016,"Destruction Island","2",5,3,"COVER","ARTCOR",1,"2016_Destruction Island_2_5_3"
2016,"Destruction Island","2",5,3,"COVER","BARNAC",2,"2016_Destruction Island_2_5_3"
2016,"Destruction Island","2",5,3,"COVER","BARROC",1,"2016_Destruction Island_2_5_3"
2016,"Destruction Island","2",5,3,"COVER","BRANCH",18,"2016_Destruction Island_2_5_3"
2016,"Destruction Island","2",5,3,"COVER","CRUCOR",1,"2016_Destruction Island_2_5_3"
2016,"Destruction Island","2",5,3,"COVER","PHYSPP",7,"2016_Destruction Island_2_5_3"
2016,"Destruction Island","2",5,3,"RELIEF","0-10cm",6,"2016_Destruction Island_2_5_3"
2016,"Destruction Island","2",5,3,"RELIEF","10cm-1m",2,"2016_Destruction Island_2_5_3"
2016,"Destruction Island","2",5,3,"RELIEF","1m-2m",2,"2016_Destruction Island_2_5_3"
2016,"Destruction Island","2",5,3,"RELIEF",">2m",20,"2016_Destruction Island_2_5_3"
2016,"Destruction Island","2",5,3,"SUBSTRATE","BEDRK",30,"2016_Destruction Island_2_5_3"
2016,"Destruction Island","2",10,1,"COVER","BARROC",1,"2016_Destruction Island_2_10_1"
2016,"Destruction Island","2",10,1,"COVER","BRANCH",18,"2016_Destruction Island_2_10_1"
2016,"Destruction Island","2",10,1,"COVER","LACY",6,"2016_Destruction Island_2_10_1"
2016,"Destruction Island","2",10,1,"COVER","SHELL",4,"2016_Destruction Island_2_10_1"
2016,"Destruction Island","2",10,1,"RELIEF","0-10cm",4,"2016_Destruction Island_2_10_1"
2016,"Destruction Island","2",10,1,"RELIEF","10cm-1m",1,"2016_Destruction Island_2_10_1"
2016,"Destruction Island","2",10,1,"RELIEF","1m-2m",4,"2016_Destruction Island_2_10_1"
2016,"Destruction Island","2",10,1,"RELIEF",">2m",21,"2016_Destruction Island_2_10_1"
2016,"Destruction Island","2",10,1,"SUBSTRATE","BEDRK",20,"2016_Destruction Island_2_10_1"
2016,"Destruction Island","2",10,1,"SUBSTRATE","BOULD",7,"2016_Destruction Island_2_10_1"
2016,"Destruction Island","2",10,1,"SUBSTRATE","SAND",2,"2016_Destruction Island_2_10_1"
2016,"Destruction Island","2",10,1,"SUBSTRATE","sand",1,"2016_Destruction Island_2_10_1"
2016,"Destruction Island","2",10,2,"COVER","ARTCOR",2,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,2,"COVER","BARROC",2,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,2,"COVER","BRANCH",11,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,2,"COVER","BRYO",1,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,2,"COVER","CRUCOR",3,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,2,"COVER","LACY",3,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,2,"COVER","SHELL",7,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,2,"COVER","SPONGE",1,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,2,"RELIEF","0-10cm",15,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,2,"RELIEF","10cm-1m",4,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,2,"RELIEF","1m-2m",3,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,2,"RELIEF",">2m",8,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,2,"SUBSTRATE","BEDRK",29,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,2,"SUBSTRATE","COB",1,"2016_Destruction Island_2_10_2"
2016,"Destruction Island","2",10,3,"COVER","BARNAC",1,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"COVER","BARSAN",1,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"COVER","BRANCH",10,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"COVER","BRYO",4,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"COVER","CRUCOR",5,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"COVER","LACY",1,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"COVER","SHELL",7,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"COVER","SPONGE",1,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"RELIEF","0-10cm",12,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"RELIEF","10cm-1m",1,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"RELIEF","1m-2m",2,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"RELIEF",">2m",15,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"SUBSTRATE","BEDRK",26,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"SUBSTRATE","COB",3,"2016_Destruction Island_2_10_3"
2016,"Destruction Island","2",10,3,"SUBSTRATE","SAND",1,"2016_Destruction Island_2_10_3"
2016,"Neah Bay","1",5,1,"COVER","BARSAN",15,"2016_Neah Bay_1_5_1"
2016,"Neah Bay","1",5,1,"COVER","BROWNUN",1,"2016_Neah Bay_1_5_1"
2016,"Neah Bay","1",5,1,"COVER","CRUCOR",4,"2016_Neah Bay_1_5_1"
2016,"Neah Bay","1",5,1,"COVER","LEAFYRED",6,"2016_Neah Bay_1_5_1"
2016,"Neah Bay","1",5,1,"COVER","PTERO",2,"2016_Neah Bay_1_5_1"
2016,"Neah Bay","1",5,1,"COVER","ZOSTERA",2,"2016_Neah Bay_1_5_1"
2016,"Neah Bay","1",5,1,"RELIEF","0-10cm",20,"2016_Neah Bay_1_5_1"
2016,"Neah Bay","1",5,1,"RELIEF","10cm-1m",10,"2016_Neah Bay_1_5_1"
2016,"Neah Bay","1",5,1,"SUBSTRATE","BEDRK",10,"2016_Neah Bay_1_5_1"
2016,"Neah Bay","1",5,1,"SUBSTRATE","BOULD",3,"2016_Neah Bay_1_5_1"
2016,"Neah Bay","1",5,1,"SUBSTRATE","SAND",17,"2016_Neah Bay_1_5_1"
2016,"Neah Bay","1",5,2,"COVER","BARSAN",7,"2016_Neah Bay_1_5_2"
2016,"Neah Bay","1",5,2,"COVER","BROWNUN",4,"2016_Neah Bay_1_5_2"
2016,"Neah Bay","1",5,2,"COVER","CRUCOR",6,"2016_Neah Bay_1_5_2"
2016,"Neah Bay","1",5,2,"COVER","HYDROID",1,"2016_Neah Bay_1_5_2"
2016,"Neah Bay","1",5,2,"COVER","LEAFYRED",9,"2016_Neah Bay_1_5_2"
2016,"Neah Bay","1",5,2,"COVER","MACPYR_HF",2,"2016_Neah Bay_1_5_2"
2016,"Neah Bay","1",5,2,"COVER","PTERO",1,"2016_Neah Bay_1_5_2"
2016,"Neah Bay","1",5,2,"RELIEF","0-10cm",10,"2016_Neah Bay_1_5_2"
2016,"Neah Bay","1",5,2,"RELIEF","10cm-1m",20,"2016_Neah Bay_1_5_2"
2016,"Neah Bay","1",5,2,"SUBSTRATE","BEDRK",18,"2016_Neah Bay_1_5_2"
2016,"Neah Bay","1",5,2,"SUBSTRATE","BOULD",1,"2016_Neah Bay_1_5_2"
2016,"Neah Bay","1",5,2,"SUBSTRATE","COB",2,"2016_Neah Bay_1_5_2"
2016,"Neah Bay","1",5,2,"SUBSTRATE","SAND",9,"2016_Neah Bay_1_5_2"
2016,"Neah Bay","1",5,3,"COVER","BARSAN",10,"2016_Neah Bay_1_5_3"
2016,"Neah Bay","1",5,3,"COVER","BROWNUN",13,"2016_Neah Bay_1_5_3"
2016,"Neah Bay","1",5,3,"COVER","CRUCOR",1,"2016_Neah Bay_1_5_3"
2016,"Neah Bay","1",5,3,"COVER","LEAFYRED",4,"2016_Neah Bay_1_5_3"
2016,"Neah Bay","1",5,3,"COVER","NEREO_HF",1,"2016_Neah Bay_1_5_3"
2016,"Neah Bay","1",5,3,"COVER","PTERO",1,"2016_Neah Bay_1_5_3"
2016,"Neah Bay","1",5,3,"RELIEF","0-10cm",17,"2016_Neah Bay_1_5_3"
2016,"Neah Bay","1",5,3,"RELIEF","10cm-1m",13,"2016_Neah Bay_1_5_3"
2016,"Neah Bay","1",5,3,"SUBSTRATE","BEDRK",7,"2016_Neah Bay_1_5_3"
2016,"Neah Bay","1",5,3,"SUBSTRATE","BOULD",3,"2016_Neah Bay_1_5_3"
2016,"Neah Bay","1",5,3,"SUBSTRATE","SAND",20,"2016_Neah Bay_1_5_3"
2016,"Neah Bay","1",5,4,"COVER","BROWNUN",11,"2016_Neah Bay_1_5_4"
2016,"Neah Bay","1",5,4,"COVER","CRUCOR",3,"2016_Neah Bay_1_5_4"
2016,"Neah Bay","1",5,4,"COVER","HYDROID",1,"2016_Neah Bay_1_5_4"
2016,"Neah Bay","1",5,4,"COVER","LACY",3,"2016_Neah Bay_1_5_4"
2016,"Neah Bay","1",5,4,"COVER","LEAFYRED",12,"2016_Neah Bay_1_5_4"
2016,"Neah Bay","1",5,4,"RELIEF","0-10cm",1,"2016_Neah Bay_1_5_4"
2016,"Neah Bay","1",5,4,"RELIEF","10cm-1m",18,"2016_Neah Bay_1_5_4"
2016,"Neah Bay","1",5,4,"RELIEF","1m-2m",11,"2016_Neah Bay_1_5_4"
2016,"Neah Bay","1",5,4,"SUBSTRATE","BEDRK",11,"2016_Neah Bay_1_5_4"
2016,"Neah Bay","1",5,4,"SUBSTRATE","BOULD",18,"2016_Neah Bay_1_5_4"
2016,"Neah Bay","1",5,4,"SUBSTRATE","COB",1,"2016_Neah Bay_1_5_4"
2016,"Neah Bay","1",10,1,"COVER","BRANCH",12,"2016_Neah Bay_1_10_1"
2016,"Neah Bay","1",10,1,"COVER","BROWNUN",5,"2016_Neah Bay_1_10_1"
2016,"Neah Bay","1",10,1,"COVER","CRUCOR",2,"2016_Neah Bay_1_10_1"
2016,"Neah Bay","1",10,1,"COVER","LACY",1,"2016_Neah Bay_1_10_1"
2016,"Neah Bay","1",10,1,"COVER","LEAFYRED",1,"2016_Neah Bay_1_10_1"
2016,"Neah Bay","1",10,1,"COVER","PTERO",1,"2016_Neah Bay_1_10_1"
2016,"Neah Bay","1",10,1,"COVER","SHELL",8,"2016_Neah Bay_1_10_1"
2016,"Neah Bay","1",10,1,"RELIEF","0-10cm",28,"2016_Neah Bay_1_10_1"
2016,"Neah Bay","1",10,1,"RELIEF","10cm-1m",2,"2016_Neah Bay_1_10_1"
2016,"Neah Bay","1",10,1,"SUBSTRATE","BEDRK",24,"2016_Neah Bay_1_10_1"
2016,"Neah Bay","1",10,1,"SUBSTRATE","BOULD",1,"2016_Neah Bay_1_10_1"
2016,"Neah Bay","1",10,1,"SUBSTRATE","SAND",4,"2016_Neah Bay_1_10_1"
2016,"Neah Bay","1",10,1,"SUBSTRATE","sand",1,"2016_Neah Bay_1_10_1"
2016,"Neah Bay","1",10,2,"COVER","BARROC",1,"2016_Neah Bay_1_10_2"
2016,"Neah Bay","1",10,2,"COVER","BRANCH",2,"2016_Neah Bay_1_10_2"
2016,"Neah Bay","1",10,2,"COVER","BROWNUN",13,"2016_Neah Bay_1_10_2"
2016,"Neah Bay","1",10,2,"COVER","LACY",6,"2016_Neah Bay_1_10_2"
2016,"Neah Bay","1",10,2,"COVER","LEAFYRED",6,"2016_Neah Bay_1_10_2"
2016,"Neah Bay","1",10,2,"COVER","NEREO_HF",1,"2016_Neah Bay_1_10_2"
2016,"Neah Bay","1",10,2,"COVER","SHELL",1,"2016_Neah Bay_1_10_2"
2016,"Neah Bay","1",10,2,"RELIEF","0-10cm",29,"2016_Neah Bay_1_10_2"
2016,"Neah Bay","1",10,2,"RELIEF","10cm-1m",1,"2016_Neah Bay_1_10_2"
2016,"Neah Bay","1",10,2,"SUBSTRATE","BEDRK",29,"2016_Neah Bay_1_10_2"
2016,"Neah Bay","1",10,2,"SUBSTRATE","COB",1,"2016_Neah Bay_1_10_2"
2016,"Neah Bay","1",10,3,"COVER","ARTCOR",1,"2016_Neah Bay_1_10_3"
2016,"Neah Bay","1",10,3,"COVER","BARSAN",1,"2016_Neah Bay_1_10_3"
2016,"Neah Bay","1",10,3,"COVER","BRANCH",10,"2016_Neah Bay_1_10_3"
2016,"Neah Bay","1",10,3,"COVER","BROWNUN",8,"2016_Neah Bay_1_10_3"
2016,"Neah Bay","1",10,3,"COVER","CRUCOR",2,"2016_Neah Bay_1_10_3"
2016,"Neah Bay","1",10,3,"COVER","LACY",8,"2016_Neah Bay_1_10_3"
2016,"Neah Bay","1",10,3,"COVER","NEREO_HF",1,"2016_Neah Bay_1_10_3"
2016,"Neah Bay","1",10,3,"RELIEF","0-10cm",24,"2016_Neah Bay_1_10_3"
2016,"Neah Bay","1",10,3,"RELIEF","10cm-1m",4,"2016_Neah Bay_1_10_3"
2016,"Neah Bay","1",10,3,"RELIEF","1m-2m",2,"2016_Neah Bay_1_10_3"
2016,"Neah Bay","1",10,3,"SUBSTRATE","BEDRK",29,"2016_Neah Bay_1_10_3"
2016,"Neah Bay","1",10,3,"SUBSTRATE","SAND",1,"2016_Neah Bay_1_10_3"
2016,"Neah Bay","1",10,4,"COVER","BRANCH",12,"2016_Neah Bay_1_10_4"
2016,"Neah Bay","1",10,4,"COVER","BROWNUN",14,"2016_Neah Bay_1_10_4"
2016,"Neah Bay","1",10,4,"COVER","CRUCOR",2,"2016_Neah Bay_1_10_4"
2016,"Neah Bay","1",10,4,"COVER","LACY",2,"2016_Neah Bay_1_10_4"
2016,"Neah Bay","1",10,4,"RELIEF","0-10cm",7,"2016_Neah Bay_1_10_4"
2016,"Neah Bay","1",10,4,"RELIEF","10cm-1m",20,"2016_Neah Bay_1_10_4"
2016,"Neah Bay","1",10,4,"RELIEF","1m-2m",3,"2016_Neah Bay_1_10_4"
2016,"Neah Bay","1",10,4,"SUBSTRATE","BEDRK",24,"2016_Neah Bay_1_10_4"
2016,"Neah Bay","1",10,4,"SUBSTRATE","BOULD",5,"2016_Neah Bay_1_10_4"
2016,"Neah Bay","1",10,4,"SUBSTRATE","COB",1,"2016_Neah Bay_1_10_4"
2016,"Neah Bay","1",10,5,"COVER","BARSAN",1,"2016_Neah Bay_1_10_5"
2016,"Neah Bay","1",10,5,"COVER","BRANCH",7,"2016_Neah Bay_1_10_5"
2016,"Neah Bay","1",10,5,"COVER","BROWNUN",19,"2016_Neah Bay_1_10_5"
2016,"Neah Bay","1",10,5,"COVER","LACY",2,"2016_Neah Bay_1_10_5"
2016,"Neah Bay","1",10,5,"COVER","LEAFYRED",1,"2016_Neah Bay_1_10_5"
2016,"Neah Bay","1",10,5,"RELIEF","0-10cm",6,"2016_Neah Bay_1_10_5"
2016,"Neah Bay","1",10,5,"RELIEF","10cm-1m",21,"2016_Neah Bay_1_10_5"
2016,"Neah Bay","1",10,5,"RELIEF","1m-2m",3,"2016_Neah Bay_1_10_5"
2016,"Neah Bay","1",10,5,"SUBSTRATE","BEDRK",27,"2016_Neah Bay_1_10_5"
2016,"Neah Bay","1",10,5,"SUBSTRATE","BOULD",2,"2016_Neah Bay_1_10_5"
2016,"Neah Bay","1",10,5,"SUBSTRATE","SAND",1,"2016_Neah Bay_1_10_5"
2016,"Neah Bay","1",10,6,"COVER","BARSAN",2,"2016_Neah Bay_1_10_6"
2016,"Neah Bay","1",10,6,"COVER","BRANCH",6,"2016_Neah Bay_1_10_6"
2016,"Neah Bay","1",10,6,"COVER","BROWNUN",16,"2016_Neah Bay_1_10_6"
2016,"Neah Bay","1",10,6,"COVER","CRUCOR",3,"2016_Neah Bay_1_10_6"
2016,"Neah Bay","1",10,6,"COVER","LACY",3,"2016_Neah Bay_1_10_6"
2016,"Neah Bay","1",10,6,"RELIEF","0-10cm",23,"2016_Neah Bay_1_10_6"
2016,"Neah Bay","1",10,6,"RELIEF","10cm-1m",6,"2016_Neah Bay_1_10_6"
2016,"Neah Bay","1",10,6,"RELIEF","1m-2m",1,"2016_Neah Bay_1_10_6"
2016,"Neah Bay","1",10,6,"SUBSTRATE","BEDRK",28,"2016_Neah Bay_1_10_6"
2016,"Neah Bay","1",10,6,"SUBSTRATE","SAND",2,"2016_Neah Bay_1_10_6"
2016,"Tatoosh Island","1",5,1,"COVER","BARNAC",5,"2016_Tatoosh Island_1_5_1"
2016,"Tatoosh Island","1",5,1,"COVER","BRANCH",1,"2016_Tatoosh Island_1_5_1"
2016,"Tatoosh Island","1",5,1,"COVER","COLTUN",1,"2016_Tatoosh Island_1_5_1"
2016,"Tatoosh Island","1",5,1,"COVER","CRUCOR",2,"2016_Tatoosh Island_1_5_1"
2016,"Tatoosh Island","1",5,1,"COVER","HYDROID",1,"2016_Tatoosh Island_1_5_1"
2016,"Tatoosh Island","1",5,1,"COVER","LEAFYRED",18,"2016_Tatoosh Island_1_5_1"
2016,"Tatoosh Island","1",5,1,"COVER","MACPYR_HF",1,"2016_Tatoosh Island_1_5_1"
2016,"Tatoosh Island","1",5,1,"COVER","PTERO",1,"2016_Tatoosh Island_1_5_1"
2016,"Tatoosh Island","1",5,1,"RELIEF",">2m",30,"2016_Tatoosh Island_1_5_1"
2016,"Tatoosh Island","1",5,1,"SUBSTRATE","BEDRK",30,"2016_Tatoosh Island_1_5_1"
2016,"Tatoosh Island","1",5,2,"COVER","ARTCOR",5,"2016_Tatoosh Island_1_5_2"
2016,"Tatoosh Island","1",5,2,"COVER","CRUCOR",8,"2016_Tatoosh Island_1_5_2"
2016,"Tatoosh Island","1",5,2,"COVER","LAMHOLD",4,"2016_Tatoosh Island_1_5_2"
2016,"Tatoosh Island","1",5,2,"COVER","LEAFYRED",10,"2016_Tatoosh Island_1_5_2"
2016,"Tatoosh Island","1",5,2,"COVER","MACPYR_HF",3,"2016_Tatoosh Island_1_5_2"
2016,"Tatoosh Island","1",5,2,"RELIEF","10cm-1m",5,"2016_Tatoosh Island_1_5_2"
2016,"Tatoosh Island","1",5,2,"RELIEF","1m-2m",20,"2016_Tatoosh Island_1_5_2"
2016,"Tatoosh Island","1",5,2,"RELIEF",">2m",5,"2016_Tatoosh Island_1_5_2"
2016,"Tatoosh Island","1",5,2,"SUBSTRATE","BEDRK",30,"2016_Tatoosh Island_1_5_2"
2016,"Tatoosh Island","1",5,3,"COVER","BARNAC",10,"2016_Tatoosh Island_1_5_3"
2016,"Tatoosh Island","1",5,3,"COVER","COLTUN",4,"2016_Tatoosh Island_1_5_3"
2016,"Tatoosh Island","1",5,3,"COVER","CRUCOR",8,"2016_Tatoosh Island_1_5_3"
2016,"Tatoosh Island","1",5,3,"COVER","LEAFYRED",6,"2016_Tatoosh Island_1_5_3"
2016,"Tatoosh Island","1",5,3,"COVER","MACPYR_HF",2,"2016_Tatoosh Island_1_5_3"
2016,"Tatoosh Island","1",5,3,"RELIEF","1m-2m",5,"2016_Tatoosh Island_1_5_3"
2016,"Tatoosh Island","1",5,3,"RELIEF",">2m",25,"2016_Tatoosh Island_1_5_3"
2016,"Tatoosh Island","1",5,3,"SUBSTRATE","BEDRK",30,"2016_Tatoosh Island_1_5_3"
2016,"Tatoosh Island","1",5,4,"COVER","ARTCOR",1,"2016_Tatoosh Island_1_5_4"
2016,"Tatoosh Island","1",5,4,"COVER","BARNAC",1,"2016_Tatoosh Island_1_5_4"
2016,"Tatoosh Island","1",5,4,"COVER","COLTUN",6,"2016_Tatoosh Island_1_5_4"
2016,"Tatoosh Island","1",5,4,"COVER","CRUCOR",8,"2016_Tatoosh Island_1_5_4"
2016,"Tatoosh Island","1",5,4,"COVER","HYDROID",4,"2016_Tatoosh Island_1_5_4"
2016,"Tatoosh Island","1",5,4,"COVER","LEAFYRED",3,"2016_Tatoosh Island_1_5_4"
2016,"Tatoosh Island","1",5,4,"COVER","MACPYR_HF",6,"2016_Tatoosh Island_1_5_4"
2016,"Tatoosh Island","1",5,4,"COVER","SPONGE",2,"2016_Tatoosh Island_1_5_4"
2016,"Tatoosh Island","1",5,4,"RELIEF","1m-2m",10,"2016_Tatoosh Island_1_5_4"
2016,"Tatoosh Island","1",5,4,"RELIEF",">2m",20,"2016_Tatoosh Island_1_5_4"
2016,"Tatoosh Island","1",5,4,"SUBSTRATE","BEDRK",30,"2016_Tatoosh Island_1_5_4"
2016,"Tatoosh Island","1",5,5,"COVER","ARTCOR",12,"2016_Tatoosh Island_1_5_5"
2016,"Tatoosh Island","1",5,5,"COVER","BARNAC",2,"2016_Tatoosh Island_1_5_5"
2016,"Tatoosh Island","1",5,5,"COVER","BROWNUN",5,"2016_Tatoosh Island_1_5_5"
2016,"Tatoosh Island","1",5,5,"COVER","COLTUN",2,"2016_Tatoosh Island_1_5_5"
2016,"Tatoosh Island","1",5,5,"COVER","CRUCOR",3,"2016_Tatoosh Island_1_5_5"
2016,"Tatoosh Island","1",5,5,"COVER","SPONGE",3,"2016_Tatoosh Island_1_5_5"
2016,"Tatoosh Island","1",5,5,"COVER","TUBEWORM",3,"2016_Tatoosh Island_1_5_5"
2016,"Tatoosh Island","1",5,5,"RELIEF",">2m",30,"2016_Tatoosh Island_1_5_5"
2016,"Tatoosh Island","1",5,5,"SUBSTRATE","BEDRK",30,"2016_Tatoosh Island_1_5_5"
2016,"Tatoosh Island","1",5,6,"COVER","ARTCOR",1,"2016_Tatoosh Island_1_5_6"
2016,"Tatoosh Island","1",5,6,"COVER","BARNAC",3,"2016_Tatoosh Island_1_5_6"
2016,"Tatoosh Island","1",5,6,"COVER","BROWNUN",3,"2016_Tatoosh Island_1_5_6"
2016,"Tatoosh Island","1",5,6,"COVER","COLTUN",2,"2016_Tatoosh Island_1_5_6"
2016,"Tatoosh Island","1",5,6,"COVER","CRUCOR",16,"2016_Tatoosh Island_1_5_6"
2016,"Tatoosh Island","1",5,6,"COVER","NEREO_HF",3,"2016_Tatoosh Island_1_5_6"
2016,"Tatoosh Island","1",5,6,"COVER","PTERO",1,"2016_Tatoosh Island_1_5_6"
2016,"Tatoosh Island","1",5,6,"COVER","SPONGE",1,"2016_Tatoosh Island_1_5_6"
2016,"Tatoosh Island","1",5,6,"RELIEF","10cm-1m",1,"2016_Tatoosh Island_1_5_6"
2016,"Tatoosh Island","1",5,6,"RELIEF","1m-2m",2,"2016_Tatoosh Island_1_5_6"
2016,"Tatoosh Island","1",5,6,"RELIEF",">2m",27,"2016_Tatoosh Island_1_5_6"
2016,"Tatoosh Island","1",5,6,"SUBSTRATE","BEDRK",30,"2016_Tatoosh Island_1_5_6"
2016,"Tatoosh Island","1",10,1,"COVER","ARTCOR",1,"2016_Tatoosh Island_1_10_1"
2016,"Tatoosh Island","1",10,1,"COVER","BARSAN",1,"2016_Tatoosh Island_1_10_1"
2016,"Tatoosh Island","1",10,1,"COVER","BRANCH",3,"2016_Tatoosh Island_1_10_1"
2016,"Tatoosh Island","1",10,1,"COVER","BROWNUN",12,"2016_Tatoosh Island_1_10_1"
2016,"Tatoosh Island","1",10,1,"COVER","COLTUN",1,"2016_Tatoosh Island_1_10_1"
2016,"Tatoosh Island","1",10,1,"COVER","CRUCOR",1,"2016_Tatoosh Island_1_10_1"
2016,"Tatoosh Island","1",10,1,"COVER","CUPCOR",1,"2016_Tatoosh Island_1_10_1"
2016,"Tatoosh Island","1",10,1,"COVER","LAMHOLD",3,"2016_Tatoosh Island_1_10_1"
2016,"Tatoosh Island","1",10,1,"COVER","LEAFYRED",6,"2016_Tatoosh Island_1_10_1"
2016,"Tatoosh Island","1",10,1,"COVER","SHELL",1,"2016_Tatoosh Island_1_10_1"
2016,"Tatoosh Island","1",10,1,"RELIEF","10cm-1m",29,"2016_Tatoosh Island_1_10_1"
2016,"Tatoosh Island","1",10,1,"RELIEF","1m-2m",1,"2016_Tatoosh Island_1_10_1"
2016,"Tatoosh Island","1",10,1,"SUBSTRATE","BEDRK",30,"2016_Tatoosh Island_1_10_1"
2016,"Tatoosh Island","1",10,2,"COVER","ARTCOR",3,"2016_Tatoosh Island_1_10_2"
2016,"Tatoosh Island","1",10,2,"COVER","BARSAN",1,"2016_Tatoosh Island_1_10_2"
2016,"Tatoosh Island","1",10,2,"COVER","BRANCH",3,"2016_Tatoosh Island_1_10_2"
2016,"Tatoosh Island","1",10,2,"COVER","BROWNUN",10,"2016_Tatoosh Island_1_10_2"
2016,"Tatoosh Island","1",10,2,"COVER","BUSHY",1,"2016_Tatoosh Island_1_10_2"
2016,"Tatoosh Island","1",10,2,"COVER","COLTUN",2,"2016_Tatoosh Island_1_10_2"
2016,"Tatoosh Island","1",10,2,"COVER","CRUCOR",3,"2016_Tatoosh Island_1_10_2"
2016,"Tatoosh Island","1",10,2,"COVER","LAMHOLD",1,"2016_Tatoosh Island_1_10_2"
2016,"Tatoosh Island","1",10,2,"COVER","LEAFYRED",5,"2016_Tatoosh Island_1_10_2"
2016,"Tatoosh Island","1",10,2,"RELIEF","10cm-1m",18,"2016_Tatoosh Island_1_10_2"
2016,"Tatoosh Island","1",10,2,"RELIEF","1m-2m",12,"2016_Tatoosh Island_1_10_2"
2016,"Tatoosh Island","1",10,2,"SUBSTRATE","BEDRK",29,"2016_Tatoosh Island_1_10_2"
2016,"Tatoosh Island","1",10,2,"SUBSTRATE","SAND",1,"2016_Tatoosh Island_1_10_2"
2017,"Cape Alava","1",5,1,"COVER","BARROC",3,"2017_Cape Alava_1_5_1"
2017,"Cape Alava","1",5,1,"COVER","BRANCH",15,"2017_Cape Alava_1_5_1"
2017,"Cape Alava","1",5,1,"COVER","COLTUN",1,"2017_Cape Alava_1_5_1"
