year,site,zone,transect,lump,n_obs,dens_weighted,sd_w,se_w,dens_averaged,sd_ave,se_ave
2015,Rock 305,5,2,Cal_cuc,1,0,0,0,0,NA,NA
2015,Rock 305,5,2,chiton,2,0,0,0,0,0,0
2015,Rock 305,5,2,crabs,2,0,0,0,0,0,0
2015,Rock 305,5,2,green_urchin,1,0,0,0,0,NA,NA
2015,Rock 305,5,2,kelp_crab,1,0,0,0,0,NA,NA
2015,Rock 305,5,2,large_anemone,4,0.07142857142857142,0.1816402964072443,0.09082014820362215,0.375,0.28463752127665554,0.14231876063832777
2015,Rock 305,5,2,large_nudibranch,1,0,0,0,0,NA,NA
2015,Rock 305,5,2,large_sea_star,2,0,0,0,0,0,0
2015,Rock 305,5,2,large_seastar,1,0,0,0,0,NA,NA
2015,Rock 305,5,2,leather_star,1,0.25,0,0,0.25,NA,NA
2015,Rock 305,5,2,med_nudibranch,2,0,0,0,0,0,0
2015,Rock 305,5,2,med_sea_star,1,0,0,0,0,NA,NA
2015,Rock 305,5,2,orange_cucumber,1,0.25,0,0,0.25,NA,NA
2015,Rock 305,5,2,P_ochraceous,1,0,0,0,0,NA,NA
2015,Rock 305,5,2,purple_urchin,1,0,0,0,0,NA,NA
2015,Rock 305,5,2,sea_cucumber,1,0,0,0,0,NA,NA
2015,Rock 305,5,2,shelled_gastropod,3,0,0,0,0,0,0
2015,Rock 305,5,2,small_anemone,1,0,0,0,0,NA,NA
2015,Rock 305,5,2,tunicate,1,1.75,0,0,1.75,NA,NA
2015,Tatoosh Island,5,1,bivalve,2,0.015873015873015872,0.07098628499999332,0.05019488349473617,0.16666666666666666,0.23570226039551584,0.16666666666666666
2015,Tatoosh Island,5,1,blood_star,2,0.5,0.16666666666666666,0.1178511301977579,0.5,0.23570226039551584,0.16666666666666666
2015,Tatoosh Island,5,1,Cal_cuc,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,1,chiton,2,0,0,0,0,0,0
2015,Tatoosh Island,5,1,crabs,2,0,0,0,0,0,0
2015,Tatoosh Island,5,1,green_urchin,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,1,kelp_crab,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,1,large_anemone,5,0.023255813953488372,0.08491822596979319,0.037976585159429116,0.19999999999999998,0.18257418583505536,0.0816496580927726
2015,Tatoosh Island,5,1,large_nudibranch,2,0.3333333333333333,0,0,0.3333333333333333,0,0
2015,Tatoosh Island,5,1,large_sea_star,2,0,0,0,0,0,0
2015,Tatoosh Island,5,1,large_seastar,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,1,leather_star,3,0.3333333333333333,0,0,0.3333333333333333,0,0
2015,Tatoosh Island,5,1,med_nudibranch,2,0,0,0,0,0,0
2015,Tatoosh Island,5,1,med_sea_star,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,1,orange_cucumber,1,0.6666666666666666,0,0,0.6666666666666666,NA,NA
2015,Tatoosh Island,5,1,P_ochraceous,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,1,purple_urchin,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,1,sea_cucumber,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,1,shelled_gastropod,3,0.016260162601626018,0.1028382978916546,0.059373718970749716,0.2222222222222222,0.3849001794597505,0.22222222222222224
2015,Tatoosh Island,5,1,small_anemone,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,1,tunicate,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,2,bivalve,4,0.043478260869565216,0.11226038684659179,0.05613019342329589,0.25,0.16666666666666666,0.08333333333333333
2015,Tatoosh Island,5,2,blood_star,2,0.5,0.16666666666666666,0.1178511301977579,0.5,0.23570226039551584,0.16666666666666666
2015,Tatoosh Island,5,2,Cal_cuc,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,2,chiton,2,0.015873015873015872,0.07098628499999332,0.05019488349473617,0.16666666666666666,0.23570226039551584,0.16666666666666666
2015,Tatoosh Island,5,2,crabs,2,0,0,0,0,0,0
2015,Tatoosh Island,5,2,green_urchin,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,2,kelp_crab,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,2,large_anemone,5,0.031007751937984496,0.12059185415584531,0.05393031668504212,0.26666666666666666,0.2788866755113585,0.12472191289246469
2015,Tatoosh Island,5,2,large_nudibranch,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,2,large_sea_star,2,0.015873015873015872,0.07098628499999332,0.05019488349473617,0.16666666666666666,0.23570226039551584,0.16666666666666666
2015,Tatoosh Island,5,2,large_seastar,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,2,leather_star,1,0.3333333333333333,0,0,0.3333333333333333,NA,NA
2015,Tatoosh Island,5,2,med_nudibranch,2,0,0,0,0,0,0
2015,Tatoosh Island,5,2,med_sea_star,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,2,orange_cucumber,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,2,P_ochraceous,1,0.3333333333333333,0,0,0.3333333333333333,NA,NA
2015,Tatoosh Island,5,2,purple_urchin,1,0,0,0,0,NA,NA
2015,Tatoosh Island,5,2,sea_cucumber,1,0.3333333333333333,0,0,0.3333333333333333,NA,NA
2015,Tatoosh Island,5,2,shelled_gastropod,3,0.008130081300813009,0.0514191489458273,0.029686859485374858,0.1111111111111111,0.19245008972987526,0.11111111111111112
2015,Tatoosh Island,5,2,small_anemone,2,0.3333333333333333,0,0,0.3333333333333333,0,0
2015,Tatoosh Island,5,2,tunicate,1,1,0,0,1,NA,NA
2015,Teahwhit Head,5,1,bivalve,2,0,0,0,0,0,0
2015,Teahwhit Head,5,1,blood_star,2,3.857142857142857,3.587819529964103,2.5369715193111486,4.375,5.126524163602469,3.6249999999999996
2015,Teahwhit Head,5,1,Cal_cuc,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,1,chiton,2,0,0,0,0,0,0
2015,Teahwhit Head,5,1,crabs,2,0,0,0,0,0,0
2015,Teahwhit Head,5,1,green_urchin,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,1,kelp_crab,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,1,large_anemone,3,0.016129032258064516,0.08834234798470422,0.05100447838981258,0.16666666666666666,0.28867513459481287,0.16666666666666666
2015,Teahwhit Head,5,1,large_nudibranch,1,0.3333333333333333,0,0,0.3333333333333333,NA,NA
2015,Teahwhit Head,5,1,large_sea_star,2,0,0,0,0,0,0
2015,Teahwhit Head,5,1,large_seastar,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,1,leather_star,2,1.4285714285714286,0.4948716593053935,0.34992710611188255,1.5,0.7071067811865476,0.5
2015,Teahwhit Head,5,1,med_nudibranch,2,0,0,0,0,0,0
2015,Teahwhit Head,5,1,med_sea_star,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,1,orange_cucumber,2,3.2857142857142856,3.5053409200798704,2.478650334959168,3.7916666666666665,5.008673033404712,3.5416666666666665
2015,Teahwhit Head,5,1,P_ochraceous,1,0.3333333333333333,0,0,0.3333333333333333,NA,NA
2015,Teahwhit Head,5,1,purple_urchin,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,1,sea_cucumber,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,1,shelled_gastropod,4,0.015873015873015872,0.07098628499999332,0.03549314249999666,0.16666666666666666,0.19245008972987526,0.09622504486493763
2015,Teahwhit Head,5,1,small_anemone,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,1,tunicate,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,2,bivalve,2,0,0,0,0,0,0
2015,Teahwhit Head,5,2,blood_star,2,2,2.02072594216369,1.4288690166235203,2.2916666666666665,2.8873526898450685,2.041666666666666
2015,Teahwhit Head,5,2,Cal_cuc,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,2,chiton,3,0.030303030303030304,0.09582659576267816,0.05532551085910769,0.2222222222222222,0.19245008972987526,0.11111111111111112
2015,Teahwhit Head,5,2,crabs,2,0,0,0,0,0,0
2015,Teahwhit Head,5,2,green_urchin,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,2,kelp_crab,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,2,large_anemone,3,0.13432835820895522,0.4297583164859603,0.24812107970964958,0.8055555555555556,0.8832285053102581,0.5099322152968283
2015,Teahwhit Head,5,2,large_nudibranch,2,0.42857142857142855,0.08247860988423225,0.05832118435198043,0.41666666666666663,0.11785113019775793,0.08333333333333334
2015,Teahwhit Head,5,2,large_sea_star,2,0.015873015873015872,0.07098628499999332,0.05019488349473617,0.16666666666666666,0.23570226039551584,0.16666666666666666
2015,Teahwhit Head,5,2,large_seastar,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,2,leather_star,2,1.4285714285714286,1.0722219284950192,0.7581753965757455,1.5833333333333333,1.5320646925708528,1.083333333333333
2015,Teahwhit Head,5,2,med_nudibranch,2,0,0,0,0,0,0
2015,Teahwhit Head,5,2,med_sea_star,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,2,orange_cucumber,1,8,0,0,8,NA,NA
2015,Teahwhit Head,5,2,P_ochraceous,1,0.3333333333333333,0,0,0.3333333333333333,NA,NA
2015,Teahwhit Head,5,2,purple_urchin,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,2,sea_cucumber,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,2,shelled_gastropod,3,0,0,0,0,0,0
2015,Teahwhit Head,5,2,small_anemone,1,0,0,0,0,NA,NA
2015,Teahwhit Head,5,2,tunicate,1,0,0,0,0,NA,NA
2016,Cape Alava,5,1,bivalve,12,0,0,0,0,0,0
2016,Cape Alava,5,1,blood_star,3,0.13333333333333333,0.12472191289246472,0.07200822998230956,0.13333333333333333,0.15275252316519466,0.08819171036881969
2016,Cape Alava,5,1,brood_sea_star,3,0,0,0,0,0,0
2016,Cape Alava,5,1,Cal_cuc,3,0,0,0,0,0,0
2016,Cape Alava,5,1,chiton,6,0,0,0,0,0,0
2016,Cape Alava,5,1,crabs,18,0,0,0,0,0,0
2016,Cape Alava,5,1,green_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,1,hermit_crabs,3,0,0,0,0,0,0
2016,Cape Alava,5,1,kelp_crab,6,0,0,0,0,0,0
2016,Cape Alava,5,1,large_anemone,21,0,0,0,0,0,0
2016,Cape Alava,5,1,large_barnacle,3,0,0,0,0,0,0
2016,Cape Alava,5,1,large_nudibranch,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2016,Cape Alava,5,1,large_sea_star,12,0,0,0,0,0,0
2016,Cape Alava,5,1,large_seastar,6,0,0,0,0,0,0
2016,Cape Alava,5,1,leather_star,3,0.08333333333333333,0.023570226039551584,0.013608276348795434,0.08333333333333334,0.02886751345948129,0.01666666666666667
2016,Cape Alava,5,1,med_nudibranch,18,0.002777777777777778,0.01145307118227128,0.002699514766132084,0.002777777777777778,0.011785113019775794,0.0027777777777777783
2016,Cape Alava,5,1,med_sea_star,6,0,0,0,0,0,0
2016,Cape Alava,5,1,med_seastar,3,0,0,0,0,0,0
2016,Cape Alava,5,1,mobile_invert,3,0,0,0,0,0,0
2016,Cape Alava,5,1,no_org,3,0,0,0,0,0,0
2016,Cape Alava,5,1,octopus,3,0,0,0,0,0,0
2016,Cape Alava,5,1,orange_cucumber,3,0.13333333333333333,0.023570226039551577,0.01360827634879543,0.13333333333333333,0.02886751345948128,0.016666666666666663
2016,Cape Alava,5,1,P_ochraceous,3,0,0,0,0,0,0
2016,Cape Alava,5,1,purple_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,1,red_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,1,sea_cucumber,3,0,0,0,0,0,0
2016,Cape Alava,5,1,sea_star_YOY,3,0,0,0,0,0,0
2016,Cape Alava,5,1,shelled_gastropod,21,0.02142857142857143,0.05684445898244438,0.01240447791075542,0.02142857142857143,0.05824823725107175,0.012710807442894418
2016,Cape Alava,5,1,shelled_mollusk,3,0,0,0,0,0,0
2016,Cape Alava,5,1,small_anemone,6,0,0,0,0,0,0
2016,Cape Alava,5,1,sponge,3,0,0,0,0,0,0
2016,Cape Alava,5,1,tunicate,3,0.06666666666666667,0.047140452079103175,0.027216552697590872,0.06666666666666667,0.05773502691896258,0.03333333333333334
2016,Cape Alava,5,2,bivalve,12,0.008333333333333333,0.027638539919628335,0.007978559231302819,0.008333333333333333,0.02886751345948129,0.008333333333333335
2016,Cape Alava,5,2,blood_star,3,0.15,0.1224744871391589,0.07071067811865475,0.15,0.15,0.08660254037844387
2016,Cape Alava,5,2,brood_sea_star,3,0,0,0,0,0,0
2016,Cape Alava,5,2,Cal_cuc,3,0,0,0,0,0,0
2016,Cape Alava,5,2,chiton,6,0,0,0,0,0,0
2016,Cape Alava,5,2,crabs,18,0,0,0,0,0,0
2016,Cape Alava,5,2,green_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,2,hermit_crabs,3,0,0,0,0,0,0
2016,Cape Alava,5,2,kelp_crab,6,0,0,0,0,0,0
2016,Cape Alava,5,2,large_anemone,21,0.002380952380952381,0.010647942749999,0.0023235716022584124,0.002380952380952381,0.01091089451179962,0.002380952380952381
2016,Cape Alava,5,2,large_barnacle,3,0,0,0,0,0,0
2016,Cape Alava,5,2,large_nudibranch,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2016,Cape Alava,5,2,large_sea_star,12,0,0,0,0,0,0
2016,Cape Alava,5,2,large_seastar,6,0,0,0,0,0,0
2016,Cape Alava,5,2,leather_star,3,0.16666666666666666,0.06236095644623235,0.03600411499115478,0.16666666666666666,0.07637626158259733,0.044095855184409845
2016,Cape Alava,5,2,med_nudibranch,18,0.011111111111111112,0.03557291243018249,0.008384615868645758,0.011111111111111112,0.036604224907047976,0.00862769855061705
2016,Cape Alava,5,2,med_sea_star,6,0,0,0,0,0,0
2016,Cape Alava,5,2,med_seastar,3,0,0,0,0,0,0
2016,Cape Alava,5,2,mobile_invert,3,0,0,0,0,0,0
2016,Cape Alava,5,2,no_org,3,0,0,0,0,0,0
2016,Cape Alava,5,2,octopus,3,0,0,0,0,0,0
2016,Cape Alava,5,2,orange_cucumber,3,0.11666666666666667,0.08498365855987976,0.049065338146265826,0.11666666666666667,0.10408329997330663,0.06009252125773316
2016,Cape Alava,5,2,P_ochraceous,3,0,0,0,0,0,0
2016,Cape Alava,5,2,purple_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,2,red_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,2,sea_cucumber,3,0,0,0,0,0,0
2016,Cape Alava,5,2,sea_star_YOY,3,0,0,0,0,0,0
2016,Cape Alava,5,2,shelled_gastropod,21,0.05238095238095238,0.18223231541097573,0.03976635140180305,0.05238095238095238,0.1867325563983089,0.04074838449561243
2016,Cape Alava,5,2,shelled_mollusk,3,0,0,0,0,0,0
2016,Cape Alava,5,2,small_anemone,6,0,0,0,0,0,0
2016,Cape Alava,5,2,sponge,3,0,0,0,0,0,0
2016,Cape Alava,5,2,tunicate,3,0.15,0.0816496580927726,0.04714045207910317,0.15,0.1,0.05773502691896258
2016,Cape Alava,5,3,bivalve,12,0,0,0,0,0,0
2016,Cape Alava,5,3,blood_star,3,0.1,0.07071067811865477,0.04082482904638631,0.1,0.08660254037844387,0.05
2016,Cape Alava,5,3,brood_sea_star,3,0,0,0,0,0,0
2016,Cape Alava,5,3,Cal_cuc,3,0,0,0,0,0,0
2016,Cape Alava,5,3,chiton,6,0,0,0,0,0,0
2016,Cape Alava,5,3,crabs,18,0.002777777777777778,0.01145307118227128,0.002699514766132084,0.002777777777777778,0.011785113019775794,0.0027777777777777783
2016,Cape Alava,5,3,green_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,3,hermit_crabs,3,0,0,0,0,0,0
2016,Cape Alava,5,3,kelp_crab,6,0,0,0,0,0,0
2016,Cape Alava,5,3,large_anemone,21,0,0,0,0,0,0
2016,Cape Alava,5,3,large_barnacle,3,0,0,0,0,0,0
2016,Cape Alava,5,3,large_nudibranch,12,0.008333333333333333,0.027638539919628335,0.007978559231302819,0.008333333333333333,0.02886751345948129,0.008333333333333335
2016,Cape Alava,5,3,large_sea_star,12,0,0,0,0,0,0
2016,Cape Alava,5,3,large_seastar,6,0,0,0,0,0,0
2016,Cape Alava,5,3,leather_star,3,0.13333333333333333,0.10274023338281628,0.05931710140017396,0.13333333333333333,0.12583057392117916,0.0726483157256779
2016,Cape Alava,5,3,med_nudibranch,18,0.002777777777777778,0.01145307118227128,0.002699514766132084,0.002777777777777778,0.011785113019775794,0.0027777777777777783
2016,Cape Alava,5,3,med_sea_star,6,0,0,0,0,0,0
2016,Cape Alava,5,3,med_seastar,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2016,Cape Alava,5,3,mobile_invert,3,0,0,0,0,0,0
2016,Cape Alava,5,3,no_org,3,0,0,0,0,0,0
2016,Cape Alava,5,3,octopus,3,0,0,0,0,0,0
2016,Cape Alava,5,3,orange_cucumber,3,0.8333333333333334,0.40892813821284324,0.23609477067639756,0.8333333333333334,0.5008326400438907,0.28915585954829126
2016,Cape Alava,5,3,P_ochraceous,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2016,Cape Alava,5,3,purple_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,3,red_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,3,sea_cucumber,3,0,0,0,0,0,0
2016,Cape Alava,5,3,sea_star_YOY,3,0,0,0,0,0,0
2016,Cape Alava,5,3,shelled_gastropod,21,0.004761904761904762,0.014677176197545183,0.003202822424450235,0.004761904761904762,0.01503963018795596,0.0032819163695452912
2016,Cape Alava,5,3,shelled_mollusk,3,0,0,0,0,0,0
2016,Cape Alava,5,3,small_anemone,6,0,0,0,0,0,0
2016,Cape Alava,5,3,sponge,3,0,0,0,0,0,0
2016,Cape Alava,5,3,tunicate,3,0.05,0.07071067811865475,0.040824829046386304,0.049999999999999996,0.08660254037844387,0.05
2016,Cape Alava,5,4,bivalve,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2016,Cape Alava,5,4,blood_star,3,0.06666666666666667,0.047140452079103175,0.027216552697590872,0.06666666666666667,0.05773502691896258,0.03333333333333334
2016,Cape Alava,5,4,brood_sea_star,3,0,0,0,0,0,0
2016,Cape Alava,5,4,Cal_cuc,3,0,0,0,0,0,0
2016,Cape Alava,5,4,chiton,6,0,0,0,0,0,0
2016,Cape Alava,5,4,crabs,18,0.002777777777777778,0.01145307118227128,0.002699514766132084,0.002777777777777778,0.011785113019775794,0.0027777777777777783
2016,Cape Alava,5,4,green_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,4,hermit_crabs,3,0,0,0,0,0,0
2016,Cape Alava,5,4,kelp_crab,6,0,0,0,0,0,0
2016,Cape Alava,5,4,large_anemone,21,0,0,0,0,0,0
2016,Cape Alava,5,4,large_barnacle,3,0,0,0,0,0,0
2016,Cape Alava,5,4,large_nudibranch,12,0.008333333333333333,0.027638539919628335,0.007978559231302819,0.008333333333333333,0.02886751345948129,0.008333333333333335
2016,Cape Alava,5,4,large_sea_star,12,0,0,0,0,0,0
2016,Cape Alava,5,4,large_seastar,6,0,0,0,0,0,0
2016,Cape Alava,5,4,leather_star,3,0.08333333333333333,0.04714045207910316,0.027216552697590865,0.08333333333333333,0.05773502691896257,0.03333333333333333
2016,Cape Alava,5,4,med_nudibranch,18,0.005555555555555556,0.015713484026367724,0.0037037037037037043,0.005555555555555556,0.016169041669088866,0.0038110796698335304
2016,Cape Alava,5,4,med_sea_star,6,0,0,0,0,0,0
2016,Cape Alava,5,4,med_seastar,3,0.06666666666666667,0.06236095644623236,0.03600411499115478,0.06666666666666667,0.07637626158259733,0.044095855184409845
2016,Cape Alava,5,4,mobile_invert,3,0,0,0,0,0,0
2016,Cape Alava,5,4,no_org,3,0,0,0,0,0,0
2016,Cape Alava,5,4,octopus,3,0,0,0,0,0,0
2016,Cape Alava,5,4,orange_cucumber,3,0.6833333333333333,0.3118047822311618,0.18002057495577392,0.6833333333333333,0.3818813079129867,0.22047927592204924
2016,Cape Alava,5,4,P_ochraceous,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2016,Cape Alava,5,4,purple_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,4,red_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,4,sea_cucumber,3,0,0,0,0,0,0
2016,Cape Alava,5,4,sea_star_YOY,3,0,0,0,0,0,0
2016,Cape Alava,5,4,shelled_gastropod,21,0.011904761904761904,0.03049106779729928,0.006653696485769256,0.011904761904761906,0.03124404705204619,0.006818010030131597
2016,Cape Alava,5,4,shelled_mollusk,3,0,0,0,0,0,0
2016,Cape Alava,5,4,small_anemone,6,0,0,0,0,0,0
2016,Cape Alava,5,4,sponge,3,0,0,0,0,0,0
2016,Cape Alava,5,4,tunicate,3,0,0,0,0,0,0
2016,Cape Alava,5,5,bivalve,12,0,0,0,0,0,0
2016,Cape Alava,5,5,blood_star,3,0.11666666666666667,0.10274023338281628,0.05931710140017396,0.11666666666666667,0.12583057392117916,0.0726483157256779
2016,Cape Alava,5,5,brood_sea_star,3,0,0,0,0,0,0
2016,Cape Alava,5,5,Cal_cuc,3,0,0,0,0,0,0
2016,Cape Alava,5,5,chiton,6,0,0,0,0,0,0
2016,Cape Alava,5,5,crabs,18,0.005555555555555556,0.02290614236454256,0.005399029532264168,0.005555555555555556,0.023570226039551587,0.005555555555555557
2016,Cape Alava,5,5,green_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,5,hermit_crabs,3,0,0,0,0,0,0
2016,Cape Alava,5,5,kelp_crab,6,0,0,0,0,0,0
2016,Cape Alava,5,5,large_anemone,21,0,0,0,0,0,0
2016,Cape Alava,5,5,large_barnacle,3,0,0,0,0,0,0
2016,Cape Alava,5,5,large_nudibranch,12,0,0,0,0,0,0
2016,Cape Alava,5,5,large_sea_star,12,0,0,0,0,0,0
2016,Cape Alava,5,5,large_seastar,6,0,0,0,0,0,0
2016,Cape Alava,5,5,leather_star,3,0.05,0.040824829046386304,0.023570226039551587,0.05,0.05,0.02886751345948129
2016,Cape Alava,5,5,med_nudibranch,18,0,0,0,0,0,0
2016,Cape Alava,5,5,med_sea_star,6,0,0,0,0,0,0
2016,Cape Alava,5,5,med_seastar,3,0.16666666666666666,0.06236095644623235,0.03600411499115478,0.16666666666666666,0.07637626158259733,0.044095855184409845
2016,Cape Alava,5,5,mobile_invert,3,0,0,0,0,0,0
2016,Cape Alava,5,5,no_org,3,0,0,0,0,0,0
2016,Cape Alava,5,5,octopus,3,0,0,0,0,0,0
2016,Cape Alava,5,5,orange_cucumber,3,0.4,0.07071067811865477,0.04082482904638631,0.39999999999999997,0.08660254037844388,0.05000000000000001
2016,Cape Alava,5,5,P_ochraceous,3,0.05,0.040824829046386304,0.023570226039551587,0.05,0.05,0.02886751345948129
2016,Cape Alava,5,5,purple_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,5,red_urchin,3,0,0,0,0,0,0
2016,Cape Alava,5,5,sea_cucumber,3,0,0,0,0,0,0
2016,Cape Alava,5,5,sea_star_YOY,3,0,0,0,0,0,0
2016,Cape Alava,5,5,shelled_gastropod,21,0.02142857142857143,0.0764875162105191,0.016690944416850744,0.02142857142857143,0.07837638128197258,0.01710312856768378
2016,Cape Alava,5,5,shelled_mollusk,3,0,0,0,0,0,0
2016,Cape Alava,5,5,small_anemone,6,0,0,0,0,0,0
2016,Cape Alava,5,5,sponge,3,0,0,0,0,0,0
2016,Cape Alava,5,5,tunicate,3,0.26666666666666666,0.047140452079103154,0.02721655269759086,0.26666666666666666,0.05773502691896256,0.033333333333333326
2016,Cape Alava,10,1,bivalve,12,0.008333333333333333,0.027638539919628335,0.007978559231302819,0.008333333333333333,0.02886751345948129,0.008333333333333335
2016,Cape Alava,10,1,blood_star,3,0.18333333333333332,0.13123346456686352,0.07576767609436587,0.18333333333333332,0.16072751268321592,0.09279607271383371
2016,Cape Alava,10,1,brood_sea_star,3,0,0,0,0,0,0
2016,Cape Alava,10,1,Cal_cuc,3,0,0,0,0,0,0
2016,Cape Alava,10,1,chiton,6,0.016666666666666666,0.023570226039551587,0.009622504486493764,0.016666666666666666,0.025819888974716113,0.010540925533894598
2016,Cape Alava,10,1,crabs,18,0,0,0,0,0,0
2016,Cape Alava,10,1,green_urchin,3,0,0,0,0,0,0
2016,Cape Alava,10,1,hermit_crabs,3,0,0,0,0,0,0
2016,Cape Alava,10,1,kelp_crab,6,0,0,0,0,0,0
2016,Cape Alava,10,1,large_anemone,21,0,0,0,0,0,0
2016,Cape Alava,10,1,large_barnacle,3,0.05,0.07071067811865475,0.040824829046386304,0.049999999999999996,0.08660254037844387,0.05
2016,Cape Alava,10,1,large_nudibranch,12,0,0,0,0,0,0
2016,Cape Alava,10,1,large_sea_star,12,0.008333333333333333,0.018633899812498248,0.005379143536399191,0.008333333333333333,0.019462473604038074,0.005618332187193684
2016,Cape Alava,10,1,large_seastar,6,0,0,0,0,0,0
2016,Cape Alava,10,1,leather_star,3,0.25,0.14719601443879746,0.08498365855987976,0.25,0.18027756377319948,0.10408329997330665
2016,Cape Alava,10,1,med_nudibranch,18,0,0,0,0,0,0
2016,Cape Alava,10,1,med_sea_star,6,0,0,0,0,0,0
2016,Cape Alava,10,1,med_seastar,3,0.45,0.39370039370059057,0.22730302828309762,0.45,0.4821825380496477,0.2783882181415011
2016,Cape Alava,10,1,mobile_invert,3,0,0,0,0,0,0
2016,Cape Alava,10,1,no_org,3,0,0,0,0,0,0
2016,Cape Alava,10,1,octopus,3,0,0,0,0,0,0
2016,Cape Alava,10,1,orange_cucumber,3,0.23333333333333334,0.12472191289246472,0.07200822998230956,0.23333333333333334,0.15275252316519466,0.08819171036881969
2016,Cape Alava,10,1,P_ochraceous,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2016,Cape Alava,10,1,purple_urchin,3,0,0,0,0,0,0
2016,Cape Alava,10,1,red_urchin,3,0,0,0,0,0,0
2016,Cape Alava,10,1,sea_cucumber,3,0,0,0,0,0,0
2016,Cape Alava,10,1,sea_star_YOY,3,0,0,0,0,0,0
2016,Cape Alava,10,1,shelled_gastropod,21,0.0761904761904762,0.27715349349578133,0.06047985062218424,0.0761904761904762,0.2839978202464975,0.06197340516581129
2016,Cape Alava,10,1,shelled_mollusk,3,0,0,0,0,0,0
2016,Cape Alava,10,1,small_anemone,6,0,0,0,0,0,0
2016,Cape Alava,10,1,sponge,3,0,0,0,0,0,0
2016,Cape Alava,10,1,tunicate,3,0.4166666666666667,0.28674417556808757,0.1655518269527927,0.4166666666666667,0.3511884584284246,0.20275875100994065
2016,Cape Alava,10,2,bivalve,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2016,Cape Alava,10,2,blood_star,3,0,0,0,0,0,0
2016,Cape Alava,10,2,brood_sea_star,3,0,0,0,0,0,0
2016,Cape Alava,10,2,Cal_cuc,3,0,0,0,0,0,0
2016,Cape Alava,10,2,chiton,6,0,0,0,0,0,0
